Team,G,Date,Opp,W/L,TmPts,OppPts,PCT
Clippers,28.0,2022-12-10,WAS,W,114,107,0.5357142857142857
Clippers,29.0,2022-12-12,BOS,W,113,93,0.5517241379310345
Clippers,30.0,2022-12-14,MIN,W,99,88,0.5666666666666667
Clippers,31.0,2022-12-15,PHO,L,95,111,0.5483870967741935
Clippers,32.0,2022-12-17,WAS,W,102,93,0.5625
Clippers,33.0,2022-12-21,CHO,W,126,105,0.5757575757575758
Clippers,34.0,2022-12-23,PHI,L,114,119,0.5588235294117647
Clippers,35.0,2022-12-26,DET,W,142,131,0.5714285714285714
Clippers,36.0,2022-12-27,TOR,W,124,113,0.5833333333333334
Clippers,37.0,2022-12-29,BOS,L,110,116,0.5675675675675675
Clippers,38.0,2022-12-31,IND,L,130,131,0.5526315789473685
Clippers,39.0,2023-01-02,MIA,L,100,110,0.5384615384615384
Clippers,40.0,2023-01-05,DEN,L,91,122,0.525
Clippers,41.0,2023-01-06,MIN,L,115,128,0.5121951219512195
Clippers,42.0,2023-01-08,ATL,L,108,112,0.5
Clippers,43.0,2023-01-10,DAL,W,113,101,0.5116279069767442
Clippers,44.0,2023-01-13,DEN,L,103,115,0.5
Clippers,45.0,2023-01-15,HOU,W,121,100,0.5111111111111111
Clippers,46.0,2023-01-17,PHI,L,110,120,0.5
Clippers,47.0,2023-01-18,UTA,L,103,126,0.48936170212765956
Clippers,48.0,2023-01-20,SAS,W,131,126,0.5
Clippers,49.0,2023-01-22,DAL,W,112,98,0.5102040816326531
Clippers,50.0,2023-01-24,LAL,W,133,115,0.52
Clippers,51.0,2023-01-26,SAS,W,138,100,0.5294117647058824
Clippers,52.0,2023-01-28,ATL,W,120,113,0.5384615384615384
Clippers,53.0,2023-01-29,CLE,L,99,122,0.5283018867924528
Clippers,54.0,2023-01-31,CHI,W,108,103,0.5370370370370371
Clippers,55.0,2023-02-02,MIL,L,105,106,0.5272727272727272
Clippers,56.0,2023-02-04,NYK,W,134,128,0.5357142857142857
Clippers,57.0,2023-02-06,BRK,W,124,116,0.543859649122807
Clippers,58.0,2023-02-08,DAL,L,104,110,0.5344827586206896
Clippers,59.0,2023-02-10,MIL,L,106,119,0.5254237288135594
Clippers,60.0,2023-02-14,GSW,W,134,124,0.5333333333333333
Clippers,61.0,2023-02-16,PHO,W,116,107,0.5409836065573771
Clippers,62.0,2023-02-24,SAC,L,175,176,0.532258064516129
Clippers,63.0,2023-02-26,DEN,L,124,134,0.5238095238095238
Clippers,64.0,2023-02-28,MIN,L,101,108,0.515625
Clippers,65.0,2023-03-02,GSW,L,91,115,0.5076923076923077
Clippers,66.0,2023-03-03,SAC,L,127,128,0.5
Clippers,67.0,2023-03-05,MEM,W,135,129,0.5074626865671642
Clippers,68.0,2023-03-08,TOR,W,108,100,0.5147058823529411
Clippers,69.0,2023-03-11,NYK,W,106,95,0.5217391304347826
Clippers,70.0,2023-03-15,GSW,W,134,126,0.5285714285714286
Clippers,71.0,2023-03-18,ORL,L,108,113,0.5211267605633803
Clippers,72.0,2023-03-19,POR,W,117,102,0.5277777777777778
Clippers,73.0,2023-03-21,OKC,L,100,101,0.5205479452054794
Clippers,74.0,2023-03-23,OKC,W,127,105,0.527027027027027
Clippers,75.0,2023-03-25,NOP,L,110,131,0.52
Clippers,76.0,2023-03-27,CHI,W,124,112,0.5263157894736842
Clippers,77.0,2023-03-29,MEM,W,141,132,0.5324675324675324
Clippers,78.0,2023-03-31,MEM,L,94,108,0.5256410256410257
Clippers,79.0,2023-04-01,NOP,L,114,122,0.5189873417721519
Clippers,80.0,2023-04-05,LAL,W,125,118,0.525
Clippers,81.0,2023-04-08,POR,W,136,125,0.5308641975308642
Clippers,82.0,2023-04-09,PHO,W,119,114,0.5365853658536586
Warriors,1.0,2022-10-18,LAL,W,123,109,1.0
Warriors,2.0,2022-10-21,DEN,L,123,128,0.5
Warriors,3.0,2022-10-23,SAC,W,130,125,0.6666666666666666
Warriors,4.0,2022-10-25,PHO,L,105,134,0.5
Warriors,5.0,2022-10-27,MIA,W,123,110,0.6
Warriors,6.0,2022-10-29,CHO,L,113,120,0.5
Warriors,7.0,2022-10-30,DET,L,114,128,0.42857142857142855
Warriors,8.0,2022-11-01,MIA,L,109,116,0.375
Warriors,9.0,2022-11-03,ORL,L,129,130,0.3333333333333333
Warriors,10.0,2022-11-04,NOP,L,105,114,0.3
Warriors,11.0,2022-11-07,SAC,W,116,113,0.36363636363636365
Warriors,12.0,2022-11-11,CLE,W,106,101,0.4166666666666667
Warriors,13.0,2022-11-13,SAC,L,115,122,0.38461538461538464
Warriors,14.0,2022-11-14,SAS,W,132,95,0.42857142857142855
Warriors,15.0,2022-11-16,PHO,L,119,130,0.4
Warriors,16.0,2022-11-18,NYK,W,111,101,0.4375
Warriors,17.0,2022-11-20,HOU,W,127,120,0.47058823529411764
Warriors,18.0,2022-11-21,NOP,L,83,128,0.4444444444444444
Warriors,19.0,2022-11-23,LAC,W,124,107,0.47368421052631576
Warriors,20.0,2022-11-25,UTA,W,129,118,0.5
Warriors,21.0,2022-11-27,MIN,W,137,114,0.5238095238095238
Warriors,22.0,2022-11-29,DAL,L,113,116,0.5
Warriors,23.0,2022-12-02,CHI,W,119,111,0.5217391304347826
Warriors,24.0,2022-12-03,HOU,W,120,101,0.5416666666666666
Warriors,25.0,2022-12-05,IND,L,104,112,0.52
Warriors,26.0,2022-12-07,UTA,L,123,124,0.5
Warriors,27.0,2022-12-10,BOS,W,123,107,0.5185185185185185
Warriors,28.0,2022-12-13,MIL,L,111,128,0.5
Warriors,29.0,2022-12-14,IND,L,119,125,0.4827586206896552
Warriors,30.0,2022-12-16,PHI,L,106,118,0.4666666666666667
Warriors,31.0,2022-12-18,TOR,W,126,110,0.4838709677419355
Warriors,32.0,2022-12-20,NYK,L,94,132,0.46875
Warriors,33.0,2022-12-21,BRK,L,113,143,0.45454545454545453
Warriors,34.0,2022-12-25,MEM,W,123,109,0.47058823529411764
Warriors,35.0,2022-12-27,CHO,W,110,105,0.4857142857142857
Warriors,36.0,2022-12-28,UTA,W,112,107,0.5
Warriors,37.0,2022-12-30,POR,W,118,112,0.5135135135135135
Warriors,38.0,2023-01-02,ATL,W,143,141,0.5263157894736842
Warriors,39.0,2023-01-04,DET,L,119,122,0.5128205128205128
Warriors,40.0,2023-01-07,ORL,L,101,115,0.5
Warriors,41.0,2023-01-10,PHO,L,113,125,0.4878048780487805
Warriors,42.0,2023-01-13,SAS,W,144,113,0.5
Warriors,43.0,2023-01-15,CHI,L,118,132,0.4883720930232558
Warriors,44.0,2023-01-16,WAS,W,127,118,0.5
Warriors,45.0,2023-01-19,BOS,L,118,121,0.4888888888888889
Warriors,46.0,2023-01-20,CLE,W,120,114,0.5
Warriors,47.0,2023-01-22,BRK,L,116,120,0.48936170212765956
Warriors,48.0,2023-01-25,MEM,W,122,120,0.5
Warriors,49.0,2023-01-27,TOR,W,129,117,0.5102040816326531
Warriors,50.0,2023-01-30,OKC,W,128,120,0.52
Warriors,51.0,2023-02-01,MIN,L,114,119,0.5098039215686274
Warriors,52.0,2023-02-02,DEN,L,117,134,0.5
Warriors,53.0,2023-02-04,DAL,W,119,113,0.5094339622641509
Warriors,54.0,2023-02-06,OKC,W,141,114,0.5185185185185185
Warriors,55.0,2023-02-08,POR,L,122,125,0.509090909090909
Warriors,56.0,2023-02-11,LAL,L,103,109,0.5
Warriors,57.0,2023-02-13,WAS,W,135,126,0.5087719298245614
Warriors,58.0,2023-02-14,LAC,L,124,134,0.5
Warriors,59.0,2023-02-23,LAL,L,111,124,0.4915254237288136
Warriors,60.0,2023-02-24,HOU,W,116,101,0.5
Warriors,61.0,2023-02-26,MIN,W,109,104,0.5081967213114754
Warriors,62.0,2023-02-28,POR,W,123,105,0.5161290322580645
Warriors,63.0,2023-03-02,LAC,W,115,91,0.5238095238095238
Warriors,64.0,2023-03-03,NOP,W,108,99,0.53125
Warriors,65.0,2023-03-05,LAL,L,105,113,0.5230769230769231
Warriors,66.0,2023-03-07,OKC,L,128,137,0.5151515151515151
Warriors,67.0,2023-03-09,MEM,L,110,131,0.5074626865671642
Warriors,68.0,2023-03-11,MIL,W,125,116,0.5147058823529411
Warriors,69.0,2023-03-13,PHO,W,123,112,0.5217391304347826
Warriors,70.0,2023-03-15,LAC,L,126,134,0.5142857142857142
Warriors,71.0,2023-03-17,ATL,L,119,127,0.5070422535211268
Warriors,72.0,2023-03-18,MEM,L,119,133,0.5
Warriors,73.0,2023-03-20,HOU,W,121,108,0.5068493150684932
Warriors,74.0,2023-03-22,DAL,W,127,125,0.5135135135135135
Warriors,75.0,2023-03-24,PHI,W,120,112,0.52
Warriors,76.0,2023-03-26,MIN,L,96,99,0.5131578947368421
Warriors,77.0,2023-03-28,NOP,W,120,109,0.5194805194805194
Warriors,78.0,2023-03-31,SAS,W,130,115,0.5256410256410257
Warriors,79.0,2023-04-02,DEN,L,110,112,0.5189873417721519
Warriors,80.0,2023-04-04,OKC,W,136,125,0.525
Warriors,81.0,2023-04-07,SAC,W,119,97,0.5308641975308642
Warriors,82.0,2023-04-09,POR,W,157,101,0.5365853658536586
Lakers,1.0,2022-10-18,GSW,L,109,123,0.0
Lakers,2.0,2022-10-20,LAC,L,97,103,0.0
Lakers,3.0,2022-10-23,POR,L,104,106,0.0
Lakers,4.0,2022-10-26,DEN,L,99,110,0.0
Lakers,5.0,2022-10-28,MIN,L,102,111,0.0
Lakers,6.0,2022-10-30,DEN,W,121,110,0.16666666666666666
Lakers,7.0,2022-11-02,NOP,W,120,117,0.2857142857142857
Lakers,8.0,2022-11-04,UTA,L,116,130,0.25
Lakers,9.0,2022-11-06,CLE,L,100,114,0.2222222222222222
Lakers,10.0,2022-11-07,UTA,L,116,139,0.2
Lakers,11.0,2022-11-09,LAC,L,101,114,0.18181818181818182
Lakers,12.0,2022-11-11,SAC,L,114,120,0.16666666666666666
Lakers,13.0,2022-11-13,BRK,W,116,103,0.23076923076923078
Lakers,14.0,2022-11-18,DET,W,128,121,0.2857142857142857
Lakers,15.0,2022-11-20,SAS,W,123,92,0.3333333333333333
Lakers,16.0,2022-11-22,PHO,L,105,115,0.3125
Lakers,17.0,2022-11-25,SAS,W,105,94,0.35294117647058826
Lakers,18.0,2022-11-26,SAS,W,143,138,0.3888888888888889
Lakers,19.0,2022-11-28,IND,L,115,116,0.3684210526315789
Lakers,20.0,2022-11-30,POR,W,128,109,0.4
Lakers,21.0,2022-12-02,MIL,W,133,129,0.42857142857142855
Lakers,22.0,2022-12-04,WAS,W,130,119,0.45454545454545453
Lakers,23.0,2022-12-06,CLE,L,102,116,0.43478260869565216
Lakers,24.0,2022-12-07,TOR,L,113,126,0.4166666666666667
Lakers,25.0,2022-12-09,PHI,L,122,133,0.4
Lakers,26.0,2022-12-11,DET,W,124,117,0.4230769230769231
Lakers,27.0,2022-12-13,BOS,L,118,122,0.4074074074074074
Lakers,28.0,2022-12-16,DEN,W,126,108,0.42857142857142855
Lakers,29.0,2022-12-18,WAS,W,119,117,0.4482758620689655
Lakers,30.0,2022-12-19,PHO,L,104,130,0.43333333333333335
Lakers,31.0,2022-12-21,SAC,L,120,134,0.41935483870967744
Lakers,32.0,2022-12-23,CHO,L,130,134,0.40625
Lakers,33.0,2022-12-25,DAL,L,115,124,0.3939393939393939
Lakers,34.0,2022-12-27,ORL,W,129,110,0.4117647058823529
Lakers,35.0,2022-12-28,MIA,L,98,112,0.4
Lakers,36.0,2022-12-30,ATL,W,130,121,0.4166666666666667
Lakers,37.0,2023-01-02,CHO,W,121,115,0.43243243243243246
Lakers,38.0,2023-01-04,MIA,W,112,109,0.4473684210526316
Lakers,39.0,2023-01-06,ATL,W,130,114,0.46153846153846156
Lakers,40.0,2023-01-07,SAC,W,136,134,0.475
Lakers,41.0,2023-01-09,DEN,L,109,122,0.4634146341463415
Lakers,42.0,2023-01-12,DAL,L,115,119,0.4523809523809524
Lakers,43.0,2023-01-15,PHI,L,112,113,0.4418604651162791
Lakers,44.0,2023-01-16,HOU,W,140,132,0.45454545454545453
Lakers,45.0,2023-01-18,SAC,L,111,116,0.4444444444444444
Lakers,46.0,2023-01-20,MEM,W,122,121,0.45652173913043476
Lakers,47.0,2023-01-22,POR,W,121,112,0.46808510638297873
Lakers,48.0,2023-01-24,LAC,L,115,133,0.4583333333333333
Lakers,49.0,2023-01-25,SAS,W,113,104,0.46938775510204084
Lakers,50.0,2023-01-28,BOS,L,121,125,0.46
Lakers,51.0,2023-01-30,BRK,L,104,121,0.45098039215686275
Lakers,52.0,2023-01-31,NYK,W,129,123,0.46153846153846156
Lakers,53.0,2023-02-02,IND,W,112,111,0.4716981132075472
Lakers,54.0,2023-02-04,NOP,L,126,131,0.46296296296296297
Lakers,55.0,2023-02-07,OKC,L,130,133,0.45454545454545453
Lakers,56.0,2023-02-09,MIL,L,106,115,0.44642857142857145
Lakers,57.0,2023-02-11,GSW,W,109,103,0.45614035087719296
Lakers,58.0,2023-02-13,POR,L,115,127,0.4482758620689655
Lakers,59.0,2023-02-15,NOP,W,120,102,0.4576271186440678
Lakers,60.0,2023-02-23,GSW,W,124,111,0.4666666666666667
Lakers,61.0,2023-02-26,DAL,W,111,108,0.47540983606557374
Lakers,62.0,2023-02-28,MEM,L,109,121,0.46774193548387094
Lakers,63.0,2023-03-01,OKC,W,123,117,0.47619047619047616
Lakers,64.0,2023-03-03,MIN,L,102,110,0.46875
Lakers,65.0,2023-03-05,GSW,W,113,105,0.47692307692307695
Lakers,66.0,2023-03-07,MEM,W,112,103,0.48484848484848486
Lakers,67.0,2023-03-10,TOR,W,122,112,0.4925373134328358
Lakers,68.0,2023-03-12,NYK,L,108,112,0.4852941176470588
Lakers,69.0,2023-03-14,NOP,W,123,108,0.4927536231884058
Lakers,70.0,2023-03-15,HOU,L,110,114,0.4857142857142857
Lakers,71.0,2023-03-17,DAL,L,110,111,0.4788732394366197
Lakers,72.0,2023-03-19,ORL,W,111,105,0.4861111111111111
Lakers,73.0,2023-03-22,PHO,W,122,111,0.4931506849315068
Lakers,74.0,2023-03-24,OKC,W,116,111,0.5
Lakers,75.0,2023-03-26,CHI,L,108,118,0.49333333333333335
Lakers,76.0,2023-03-29,CHI,W,121,110,0.5
Lakers,77.0,2023-03-31,MIN,W,123,111,0.5064935064935064
Lakers,78.0,2023-04-02,HOU,W,134,109,0.5128205128205128
Lakers,79.0,2023-04-04,UTA,W,135,133,0.5189873417721519
Lakers,80.0,2023-04-05,LAC,L,118,125,0.5125
Lakers,81.0,2023-04-07,PHO,W,121,107,0.5185185185185185
Lakers,82.0,2023-04-09,UTA,W,128,117,0.524390243902439
Timberwolves,1.0,2022-10-19,OKC,W,115,108,1.0
Timberwolves,2.0,2022-10-21,UTA,L,126,132,0.5
Timberwolves,3.0,2022-10-23,OKC,W,116,106,0.6666666666666666
Timberwolves,4.0,2022-10-24,SAS,L,106,115,0.5
Timberwolves,5.0,2022-10-26,SAS,W,134,122,0.6
Timberwolves,6.0,2022-10-28,LAL,W,111,102,0.6666666666666666
Timberwolves,7.0,2022-10-30,SAS,L,98,107,0.5714285714285714
Timberwolves,8.0,2022-11-01,PHO,L,107,116,0.5
Timberwolves,9.0,2022-11-04,MIL,L,102,115,0.4444444444444444
Timberwolves,10.0,2022-11-05,HOU,W,129,117,0.5
Timberwolves,11.0,2022-11-07,NYK,L,107,120,0.45454545454545453
Timberwolves,12.0,2022-11-09,PHO,L,117,129,0.4166666666666667
Timberwolves,13.0,2022-11-11,MEM,L,103,114,0.38461538461538464
Timberwolves,14.0,2022-11-13,CLE,W,129,124,0.42857142857142855
Timberwolves,15.0,2022-11-16,ORL,W,126,108,0.4666666666666667
Timberwolves,16.0,2022-11-19,PHI,W,112,109,0.5
Timberwolves,17.0,2022-11-21,MIA,W,105,101,0.5294117647058824
Timberwolves,18.0,2022-11-23,IND,W,115,101,0.5555555555555556
Timberwolves,19.0,2022-11-25,CHO,L,108,110,0.5263157894736842
Timberwolves,20.0,2022-11-27,GSW,L,114,137,0.5
Timberwolves,21.0,2022-11-28,WAS,L,127,142,0.47619047619047616
Timberwolves,22.0,2022-11-30,MEM,W,109,101,0.5
Timberwolves,23.0,2022-12-03,OKC,L,128,135,0.4782608695652174
Timberwolves,24.0,2022-12-07,IND,W,121,115,0.5
Timberwolves,25.0,2022-12-09,UTA,W,118,108,0.52
Timberwolves,26.0,2022-12-10,POR,L,118,124,0.5
Timberwolves,27.0,2022-12-12,POR,L,112,133,0.48148148148148145
Timberwolves,28.0,2022-12-14,LAC,L,88,99,0.4642857142857143
Timberwolves,29.0,2022-12-16,OKC,W,112,110,0.4827586206896552
Timberwolves,30.0,2022-12-18,CHI,W,150,126,0.5
Timberwolves,31.0,2022-12-19,DAL,W,116,106,0.5161290322580645
Timberwolves,32.0,2022-12-21,DAL,L,99,104,0.5
Timberwolves,33.0,2022-12-23,BOS,L,109,121,0.48484848484848486
Timberwolves,34.0,2022-12-26,MIA,L,110,113,0.47058823529411764
Timberwolves,35.0,2022-12-28,NOP,L,118,119,0.45714285714285713
Timberwolves,36.0,2022-12-30,MIL,L,114,123,0.4444444444444444
Timberwolves,37.0,2022-12-31,DET,L,104,116,0.43243243243243246
Timberwolves,38.0,2023-01-02,DEN,W,124,111,0.4473684210526316
Timberwolves,39.0,2023-01-04,POR,W,113,106,0.46153846153846156
Timberwolves,40.0,2023-01-06,LAC,W,128,115,0.475
Timberwolves,41.0,2023-01-08,HOU,W,104,96,0.4878048780487805
Timberwolves,42.0,2023-01-11,DET,L,118,135,0.47619047619047616
Timberwolves,43.0,2023-01-13,PHO,W,121,116,0.4883720930232558
Timberwolves,44.0,2023-01-14,CLE,W,110,102,0.5
Timberwolves,45.0,2023-01-16,UTA,L,125,126,0.4888888888888889
Timberwolves,46.0,2023-01-18,DEN,L,118,122,0.4782608695652174
Timberwolves,47.0,2023-01-19,TOR,W,128,126,0.48936170212765956
Timberwolves,48.0,2023-01-21,HOU,W,113,104,0.5
Timberwolves,49.0,2023-01-23,HOU,L,114,119,0.4897959183673469
Timberwolves,50.0,2023-01-25,NOP,W,111,102,0.5
Timberwolves,51.0,2023-01-27,MEM,W,111,100,0.5098039215686274
Timberwolves,52.0,2023-01-28,SAC,W,117,110,0.5192307692307693
Timberwolves,53.0,2023-01-30,SAC,L,111,118,0.5094339622641509
Timberwolves,54.0,2023-02-01,GSW,W,119,114,0.5185185185185185
Timberwolves,55.0,2023-02-03,ORL,L,120,127,0.509090909090909
Timberwolves,56.0,2023-02-05,DEN,W,128,98,0.5178571428571429
Timberwolves,57.0,2023-02-07,DEN,L,112,146,0.5087719298245614
Timberwolves,58.0,2023-02-08,UTA,W,143,118,0.5172413793103449
Timberwolves,59.0,2023-02-10,MEM,L,107,128,0.5084745762711864
Timberwolves,60.0,2023-02-13,DAL,W,124,121,0.5166666666666667
Timberwolves,61.0,2023-02-16,WAS,L,106,114,0.5081967213114754
Timberwolves,62.0,2023-02-24,CHO,L,113,121,0.5
Timberwolves,63.0,2023-02-26,GSW,L,104,109,0.49206349206349204
Timberwolves,64.0,2023-02-28,LAC,W,108,101,0.5
Timberwolves,65.0,2023-03-03,LAL,W,110,102,0.5076923076923077
Timberwolves,66.0,2023-03-04,SAC,W,138,134,0.5151515151515151
Timberwolves,67.0,2023-03-07,PHI,L,94,117,0.5074626865671642
Timberwolves,68.0,2023-03-10,BRK,L,123,124,0.5
Timberwolves,69.0,2023-03-13,ATL,W,136,115,0.5072463768115942
Timberwolves,70.0,2023-03-15,BOS,L,102,104,0.5
Timberwolves,71.0,2023-03-17,CHI,L,131,139,0.49295774647887325
Timberwolves,72.0,2023-03-18,TOR,L,107,122,0.4861111111111111
Timberwolves,73.0,2023-03-20,NYK,W,140,134,0.4931506849315068
Timberwolves,74.0,2023-03-22,ATL,W,125,124,0.5
Timberwolves,75.0,2023-03-26,GSW,W,99,96,0.5066666666666667
Timberwolves,76.0,2023-03-27,SAC,W,119,115,0.5131578947368421
Timberwolves,77.0,2023-03-29,PHO,L,100,107,0.5064935064935064
Timberwolves,78.0,2023-03-31,LAL,L,111,123,0.5
Timberwolves,79.0,2023-04-02,POR,L,105,107,0.4936708860759494
Timberwolves,80.0,2023-04-04,BRK,W,107,102,0.5
Timberwolves,81.0,2023-04-08,SAS,W,151,131,0.5061728395061729
Timberwolves,82.0,2023-04-09,NOP,W,113,108,0.5121951219512195
Pelicans,1.0,2022-10-19,BRK,W,130,108,1.0
Pelicans,2.0,2022-10-21,CHO,W,124,112,1.0
Pelicans,3.0,2022-10-23,UTA,L,121,122,0.6666666666666666
Pelicans,4.0,2022-10-25,DAL,W,113,111,0.75
Pelicans,5.0,2022-10-28,PHO,L,111,124,0.6
Pelicans,6.0,2022-10-30,LAC,W,112,91,0.6666666666666666
Pelicans,7.0,2022-11-02,LAL,L,117,120,0.5714285714285714
Pelicans,8.0,2022-11-04,GSW,W,114,105,0.625
Pelicans,9.0,2022-11-05,ATL,L,121,124,0.5555555555555556
Pelicans,10.0,2022-11-07,IND,L,122,129,0.5
Pelicans,11.0,2022-11-09,CHI,W,115,111,0.5454545454545454
Pelicans,12.0,2022-11-10,POR,L,95,106,0.5
Pelicans,13.0,2022-11-12,HOU,W,119,106,0.5384615384615384
Pelicans,14.0,2022-11-15,MEM,W,113,102,0.5714285714285714
Pelicans,15.0,2022-11-16,CHI,W,124,110,0.6
Pelicans,16.0,2022-11-18,BOS,L,109,117,0.5625
Pelicans,17.0,2022-11-21,GSW,W,128,83,0.5882352941176471
Pelicans,18.0,2022-11-23,SAS,W,129,110,0.6111111111111112
Pelicans,19.0,2022-11-25,MEM,L,111,132,0.5789473684210527
Pelicans,20.0,2022-11-28,OKC,W,105,101,0.6
Pelicans,21.0,2022-11-30,TOR,W,126,108,0.6190476190476191
Pelicans,22.0,2022-12-02,SAS,W,117,99,0.6363636363636364
Pelicans,23.0,2022-12-04,DEN,W,121,106,0.6521739130434783
Pelicans,24.0,2022-12-07,DET,W,104,98,0.6666666666666666
Pelicans,25.0,2022-12-09,PHO,W,128,117,0.68
Pelicans,26.0,2022-12-11,PHO,W,129,124,0.6923076923076923
Pelicans,27.0,2022-12-13,UTA,L,100,121,0.6666666666666666
Pelicans,28.0,2022-12-15,UTA,L,129,132,0.6428571428571429
Pelicans,29.0,2022-12-17,PHO,L,114,118,0.6206896551724138
Pelicans,30.0,2022-12-19,MIL,L,119,128,0.6
Pelicans,31.0,2022-12-22,SAS,W,126,117,0.6129032258064516
Pelicans,32.0,2022-12-23,OKC,W,128,125,0.625
Pelicans,33.0,2022-12-26,IND,W,113,93,0.6363636363636364
Pelicans,34.0,2022-12-28,MIN,W,119,118,0.6470588235294118
Pelicans,35.0,2022-12-30,PHI,W,127,116,0.6571428571428571
Pelicans,36.0,2022-12-31,MEM,L,101,116,0.6388888888888888
Pelicans,37.0,2023-01-02,PHI,L,111,120,0.6216216216216216
Pelicans,38.0,2023-01-04,HOU,W,119,108,0.631578947368421
Pelicans,39.0,2023-01-06,BRK,L,102,108,0.6153846153846154
Pelicans,40.0,2023-01-07,DAL,L,117,127,0.6
Pelicans,41.0,2023-01-09,WAS,W,132,112,0.6097560975609756
Pelicans,42.0,2023-01-11,BOS,L,114,125,0.5952380952380952
Pelicans,43.0,2023-01-13,DET,W,116,110,0.6046511627906976
Pelicans,44.0,2023-01-16,CLE,L,103,113,0.5909090909090909
Pelicans,45.0,2023-01-18,MIA,L,98,124,0.5777777777777777
Pelicans,46.0,2023-01-20,ORL,L,110,123,0.5652173913043478
Pelicans,47.0,2023-01-22,MIA,L,96,100,0.5531914893617021
Pelicans,48.0,2023-01-24,DEN,L,98,99,0.5416666666666666
Pelicans,49.0,2023-01-25,MIN,L,102,111,0.5306122448979592
Pelicans,50.0,2023-01-28,WAS,L,103,113,0.52
Pelicans,51.0,2023-01-29,MIL,L,110,135,0.5098039215686274
Pelicans,52.0,2023-01-31,DEN,L,113,122,0.5
Pelicans,53.0,2023-02-02,DAL,L,106,111,0.49056603773584906
Pelicans,54.0,2023-02-04,LAL,W,131,126,0.5
Pelicans,55.0,2023-02-05,SAC,W,136,104,0.509090909090909
Pelicans,56.0,2023-02-07,ATL,W,116,107,0.5178571428571429
Pelicans,57.0,2023-02-10,CLE,L,107,118,0.5087719298245614
Pelicans,58.0,2023-02-13,OKC,W,103,100,0.5172413793103449
Pelicans,59.0,2023-02-15,LAL,L,102,120,0.5084745762711864
Pelicans,60.0,2023-02-23,TOR,L,110,115,0.5
Pelicans,61.0,2023-02-25,NYK,L,106,128,0.4918032786885246
Pelicans,62.0,2023-02-27,ORL,L,93,101,0.4838709677419355
Pelicans,63.0,2023-03-01,POR,W,121,110,0.49206349206349204
Pelicans,64.0,2023-03-03,GSW,L,99,108,0.484375
Pelicans,65.0,2023-03-06,SAC,L,108,123,0.47692307692307695
Pelicans,66.0,2023-03-08,DAL,W,113,106,0.48484848484848486
Pelicans,67.0,2023-03-11,OKC,L,96,110,0.47761194029850745
Pelicans,68.0,2023-03-12,POR,W,127,110,0.4852941176470588
Pelicans,69.0,2023-03-14,LAL,L,108,123,0.4782608695652174
Pelicans,70.0,2023-03-17,HOU,L,112,114,0.4714285714285714
Pelicans,71.0,2023-03-19,HOU,W,117,107,0.4788732394366197
Pelicans,72.0,2023-03-21,SAS,W,119,84,0.4861111111111111
Pelicans,73.0,2023-03-23,CHO,W,115,96,0.4931506849315068
Pelicans,74.0,2023-03-25,LAC,W,131,110,0.5
Pelicans,75.0,2023-03-27,POR,W,124,90,0.5066666666666667
Pelicans,76.0,2023-03-28,GSW,L,109,120,0.5
Pelicans,77.0,2023-03-30,DEN,W,107,88,0.5064935064935064
Pelicans,78.0,2023-04-01,LAC,W,122,114,0.5128205128205128
Pelicans,79.0,2023-04-04,SAC,L,103,121,0.5063291139240507
Pelicans,80.0,2023-04-05,MEM,W,138,131,0.5125
Pelicans,81.0,2023-04-07,NYK,W,113,105,0.5185185185185185
Pelicans,82.0,2023-04-09,MIN,L,108,113,0.5121951219512195
Thunder,1.0,2022-10-19,MIN,L,108,115,0.0
Thunder,2.0,2022-10-22,DEN,L,117,122,0.0
Thunder,3.0,2022-10-23,MIN,L,106,116,0.0
Thunder,4.0,2022-10-25,LAC,W,108,94,0.25
Thunder,5.0,2022-10-27,LAC,W,118,110,0.4
Thunder,6.0,2022-10-29,DAL,W,117,111,0.5
Thunder,7.0,2022-11-01,ORL,W,116,108,0.5714285714285714
Thunder,8.0,2022-11-03,DEN,L,110,122,0.5
Thunder,9.0,2022-11-05,MIL,L,94,108,0.4444444444444444
Thunder,10.0,2022-11-07,DET,L,103,112,0.4
Thunder,11.0,2022-11-09,MIL,L,132,136,0.36363636363636365
Thunder,12.0,2022-11-11,TOR,W,132,113,0.4166666666666667
Thunder,13.0,2022-11-13,NYK,W,145,135,0.46153846153846156
Thunder,14.0,2022-11-14,BOS,L,122,126,0.42857142857142855
Thunder,15.0,2022-11-16,WAS,W,121,120,0.4666666666666667
Thunder,16.0,2022-11-18,MEM,L,110,121,0.4375
Thunder,17.0,2022-11-21,NYK,L,119,129,0.4117647058823529
Thunder,18.0,2022-11-23,DEN,L,126,131,0.3888888888888889
Thunder,19.0,2022-11-25,CHI,W,123,119,0.42105263157894735
Thunder,20.0,2022-11-26,HOU,L,105,118,0.4
Thunder,21.0,2022-11-28,NOP,L,101,105,0.38095238095238093
Thunder,22.0,2022-11-30,SAS,W,119,111,0.4090909090909091
Thunder,23.0,2022-12-03,MIN,W,135,128,0.43478260869565216
Thunder,24.0,2022-12-05,ATL,W,121,114,0.4583333333333333
Thunder,25.0,2022-12-07,MEM,L,102,123,0.44
Thunder,26.0,2022-12-10,CLE,L,102,110,0.4230769230769231
